Year,Make,Model,Trim,Type,Price,Mileage,Accidents,Owners,Usage,car_url
2023,Mazda,CX-5,2.5 S Preferred,SUV,28998.0,11710.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM1P0167485/?radius=25
2023,Mazda,CX-5,2.5 S Premium,SUV,30590.0,9403.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBDM9P0135558/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,31998.0,7130.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM6P0217782/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,31998.0,7164.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM6P0208242/?radius=25
2024,Mazda,CX-50,2.5 S Select,SUV,32494.0,1632.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-50/2024/vin/7MMVABAM9RN157445/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,29998.0,10685.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM3M1311283/?radius=25
2020,Mazda,CX-5,Touring,SUV,23998.0,19475.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFACM3L0794404/?radius=25
2023,Mazda,CX-5,2.5 S Preferred,SUV,30998.0,9210.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM9P0193610/?radius=25
2021,Mazda,CX-5,Touring,SUV,27998.0,13300.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM7M0455197/?radius=25
2023,Mazda,CX-5,2.5 S Preferred,SUV,28998.0,12314.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM6P0151007/?radius=25
2022,Mazda,CX-5,2.5 S Premium Plus,SUV,29998.0,10986.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBEM2N1583551/?radius=25
2022,Mazda,CX-5,2.5 S Preferred,SUV,28998.0,12429.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM1N0580536/?radius=25
2020,Mazda,CX-5,Sport,SUV,22998.0,21219.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBBM3L0762091/?radius=25
2021,Mazda,CX-5,Touring,SUV,26990.0,15417.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM3M1373431/?radius=25
2022,Mazda,CX-5,2.5 S Carbon Edition,SUV,29998.0,11364.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM5N0610220/?radius=25
2022,Mazda,CX-5,2.5 Turbo,SUV,31998.0,8547.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBAY8N0623260/?radius=25
2023,Mazda,CX-5,2.5 S Premium Plus,SUV,33998.0,4365.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBEM6P0220971/?radius=25
2021,Mazda,CX-5,Touring,SUV,25998.0,17090.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM7M1312366/?radius=25
2021,Mazda,CX-5,Grand Touring Reserve,SUV,30998.0,10273.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBAY4M0359078/?radius=25
2023,Mazda,CX-50,2.5 S Preferred Plus,SUV,30998.0,10499.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-50/2023/vin/7MMVABCM2PN124555/?radius=25
2021,Mazda,CX-5,Touring,SUV,26998.0,15764.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM3M1474632/?radius=25
2023,Mazda,CX-5,2.5 S Preferred,SUV,31998.0,30.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM0P0241558/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,31998.0,9384.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM5P0234802/?radius=25
2023,Mazda,CX-5,2.5 Turbo Signature,SUV,35998.0,5222.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBXY6P0241514/?radius=25
2023,Mazda,CX-5,2.5 Turbo,SUV,33998.0,6763.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBAY9P0147510/?radius=25
2021,Mazda,CX-5,Carbon Edition Turbo,SUV,33998.0,7968.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCY2M0375180/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,29998.0,12394.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM6P0187800/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,30998.0,11312.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM5P0207955/?radius=25
2023,Mazda,CX-5,2.5 Turbo,SUV,37899.0,2736.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBAY8P0279237/?radius=25
2022,Mazda,CX-5,2.5 S Premium Plus,SUV,31998.0,10705.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBEM8N1524939/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,29998.0,12854.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM1M1381617/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,22999.0,62788.0,0,1,Rental vehicle,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM3M1329163/?radius=25
2023,Mazda,CX-5,2.5 S Premium Plus,SUV,32999.0,10089.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBEM4P0152203/?radius=25
2022,Mazda,CX-5,2.5 S Select,SUV,26998.0,16463.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBBM5N0570805/?radius=25
2021,Mazda,CX-5,Touring,SUV,26590.0,19466.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM4M1364687/?radius=25
2022,Mazda,CX-5,2.5 S Carbon Edition,SUV,29998.0,13154.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM0N0552744/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,25995.0,19657.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM1M0457672/?radius=25
2023,Mazda,CX-5,2.5 S Premium Plus,SUV,,3925.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBEM0P0197445/?radius=25
2023,Mazda,CX-5,2.5 S Premium Plus,SUV,,6537.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBEM9P0218518/?radius=25
2022,Mazda,CX-5,2.5 S Select,SUV,27998.0,15113.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBBMXN0590354/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,,7389.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM7M0360766/?radius=25
2022,Mazda,CX-5,2.5 S Preferred,SUV,27998.0,15946.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCMXN0563184/?radius=25
2022,Mazda,CX-5,2.5 S Select,SUV,26998.0,17282.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBBM8N0565789/?radius=25
2023,Mazda,CX-5,2.5 S Premium,SUV,28998.0,15128.0,0,1,Rental vehicle,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBDM6P0191134/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,30998.0,13226.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM3P0194252/?radius=25
2022,Mazda,CX-5,2.5 S Preferred,SUV,27998.0,16360.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM2N1583603/?radius=25
2023,Mazda,CX-50,2.5 Turbo,SUV,35998.0,10448.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-50/2023/vin/7MMVABXY7PN144488/?radius=25
2022,Mazda,CX-5,2.5 Turbo,SUV,33998.0,11455.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBAY7N0617398/?radius=25
2021,Mazda,CX-5,Sport,SUV,24998.0,18523.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFABM2M0393607/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,26998.0,17950.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM3M0406717/?radius=25
2023,Mazda,CX-5,2.5 Turbo,SUV,34998.0,11556.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBAY1P0130541/?radius=25
2022,Mazda,CX-5,2.5 S Preferred,SUV,27998.0,16765.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM5N0625882/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,29998.0,14885.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM2M0488476/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,27998.0,16905.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM2M0401900/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,30998.0,14119.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM3P0100774/?radius=25
2021,Mazda,CX-5,Touring,SUV,24998.0,20850.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACMXM0445564/?radius=25
2022,Mazda,CX-5,2.5 S,SUV,25998.0,19336.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBAMXN0562894/?radius=25
2021,Mazda,CX-5,Touring,SUV,24900.0,21007.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM8M1393402/?radius=25
2021,Mazda,CX-5,Carbon Edition Turbo,SUV,,10660.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCY3M0328739/?radius=25
2021,Mazda,CX-5,Touring,SUV,26998.0,18662.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM5M0495245/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,30998.0,14451.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM1P0134499/?radius=25
2023,Mazda,CX-5,2.5 S Premium Plus,SUV,31998.0,14165.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBEM7P0245507/?radius=25
2022,Mazda,CX-5,2.5 S Premium,SUV,28998.0,16577.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBDM5N0557050/?radius=25
2021,Mazda,CX-5,Touring,SUV,26990.0,18977.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM6M0496372/?radius=25
2021,Mazda,CX-5,Touring,SUV,24998.0,21529.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM3M0384929/?radius=25
2020,Mazda,CX-5,Grand Touring,SUV,26998.0,19083.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBDM6L0844152/?radius=25
2020,Mazda,CX-5,Touring,SUV,24998.0,21440.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFACM9L0862057/?radius=25
2021,Mazda,CX-5,Carbon Edition,SUV,27998.0,17915.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACMXM0380117/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,27998.0,17624.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM7M1317890/?radius=25
2021,Mazda,CX-5,Touring,SUV,26998.0,19028.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM7M1407287/?radius=25
2023,Mazda,CX-50,2.5 S Preferred Plus,SUV,34998.0,13100.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-50/2023/vin/7MMVABCM1PN127771/?radius=25
2022,Mazda,CX-5,2.5 S Preferred,SUV,26998.0,19289.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM5N0602389/?radius=25
2024,Mazda,CX-50,2.5 Turbo,SUV,38211.0,4787.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-50/2024/vin/7MMVABXY5RN171238/?radius=25
2021,Mazda,CX-5,Touring,SUV,26998.0,18858.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM3M0498418/?radius=25
2020,Mazda,CX-5,Touring,SUV,27998.0,18309.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBCM5L0730659/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,29995.0,16108.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM1P0129562/?radius=25
2022,Mazda,CX-5,2.5 S Carbon Edition,SUV,29998.0,16432.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM5N0563853/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,26998.0,19757.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM6M0395910/?radius=25
2023,Mazda,CX-50,2.5 Turbo,SUV,34998.0,13895.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-50/2023/vin/7MMVABXY9PN115302/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,30998.0,15898.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM7P0106450/?radius=25
2022,Mazda,CX-5,2.5 S Carbon Edition,SUV,29998.0,16682.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM9N0640563/?radius=25
2021,Mazda,CX-5,Touring,SUV,25998.0,20899.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM0M1331413/?radius=25
2021,Mazda,CX-5,Touring,SUV,24998.0,23049.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM2M0378619/?radius=25
2022,Mazda,CX-5,2.5 S Carbon Edition,SUV,26998.0,20436.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM6N0567667/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,29998.0,17444.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM6M1359814/?radius=25
2021,Mazda,CX-5,Touring,SUV,25998.0,21769.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM6M0404753/?radius=25
2020,Mazda,CX-5,Touring,SUV,23998.0,24639.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFACM5L0841819/?radius=25
2022,Mazda,CX-5,2.5 S Preferred,SUV,26998.0,20553.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM5N0570852/?radius=25
2023,Mazda,CX-5,2.5 S Select,SUV,28393.0,19049.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBBM1P0222650/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,28998.0,18494.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM8M1419625/?radius=25
2021,Mazda,CX-5,Sport,SUV,22998.0,27499.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFABM7M0371408/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,26998.0,20890.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM5M1466059/?radius=25
2021,Mazda,CX-5,Touring,SUV,25998.0,22181.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM8M0443222/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,26580.0,25728.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM0M1340515/?radius=25
2021,Mazda,CX-5,Carbon Edition Turbo,SUV,29998.0,18288.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACY4M0381458/?radius=25
2022,Mazda,CX-5,2.5 S Carbon Edition,SUV,29998.0,18155.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM9N0551530/?radius=25
2020,Mazda,CX-5,Touring,SUV,23590.0,28410.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFACM8L0833603/?radius=25
2022,Mazda,CX-5,2.5 Turbo,SUV,33995.0,16102.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBAY6N0592364/?radius=25
2021,Mazda,CX-5,Touring,SUV,26998.0,21373.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCMXM1394051/?radius=25
2022,Mazda,CX-5,2.5 S Premium Plus,SUV,,14849.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBEM0N1524899/?radius=25
2021,Mazda,CX-5,Touring,SUV,24998.0,24129.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM4M0442482/?radius=25
2021,Mazda,CX-5,Touring,SUV,25998.0,21953.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM8M1311863/?radius=25
2022,Mazda,CX-5,2.5 S Preferred,SUV,28998.0,19443.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM8N0607702/?radius=25
2021,Mazda,CX-5,Touring,SUV,,15075.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM0M1372124/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,28998.0,19589.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM1M1367040/?radius=25
2021,Mazda,CX-5,Touring,SUV,25590.0,23576.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM1M1398084/?radius=25
2020,Mazda,CX-5,Grand Touring,SUV,27998.0,20571.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBDM2L0735817/?radius=25
2023,Mazda,CX-50,2.5 S Preferred Plus,SUV,30998.0,17833.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-50/2023/vin/7MMVABCM6PN107113/?radius=25
2022,Mazda,CX-5,2.5 S Preferred,SUV,27998.0,20640.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM5N1546223/?radius=25
2023,Mazda,CX-5,2.5 S Premium,SUV,28998.0,19842.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBDM4P0202373/?radius=25
2023,Mazda,CX-5,2.5 S Premium,SUV,29998.0,19055.0,0,1,Rental vehicle,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBDM9P0200330/?radius=25
2021,Mazda,CX-5,Grand Touring Reserve,SUV,29998.0,19058.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBAYXM0382364/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,29998.0,16950.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM0P0137653/?radius=25
2020,Mazda,CX-5,Grand Touring,SUV,25998.0,23299.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFADM6L0795304/?radius=25
2021,Mazda,CX-5,Touring,SUV,23998.0,26223.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM7M1314232/?radius=25
2021,Mazda,CX-5,Sport,SUV,24998.0,24669.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFABM0M0310532/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,27998.0,21211.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDMXM1448754/?radius=25
2022,Mazda,CX-5,2.5 Turbo Signature,SUV,32998.0,17720.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBXY8N0633598/?radius=25
2021,Mazda,CX-5,Touring,SUV,25998.0,23711.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM6M0376498/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,26998.0,22508.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM1M0405761/?radius=25
2022,Mazda,CX-5,2.5 S Preferred,SUV,,16069.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM3N0565634/?radius=25
2021,Mazda,CX-5,Sport,SUV,,16153.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBBM6M0350586/?radius=25
2021,Mazda,CX-5,Touring,SUV,25194.0,35931.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCMXM1336411/?radius=25
2021,Mazda,CX-5,Grand Touring Reserve,SUV,28998.0,20859.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBAY6M0451289/?radius=25
2021,Mazda,CX-5,Carbon Edition,SUV,26998.0,22624.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACMXM0410250/?radius=25
2021,Mazda,CX-5,Carbon Edition Turbo,SUV,31998.0,18714.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCY9M0396673/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,28998.0,20754.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDMXM0400127/?radius=25
2023,Mazda,CX-5,2.5 S Preferred,SUV,29998.0,20000.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM3P0133161/?radius=25
2021,Mazda,CX-5,Sport,SUV,22493.0,29947.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBBM5M0309902/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,28998.0,20983.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM5P0142797/?radius=25
2021,Mazda,CX-5,Sport,SUV,25998.0,24363.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBBM0M0305482/?radius=25
2023,Mazda,CX-5,2.5 S Preferred,SUV,27998.0,22222.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCMXP0100867/?radius=25
2021,Mazda,CX-5,Touring,SUV,25998.0,24782.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM5M1314915/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,27998.0,22314.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM4M0360900/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,25998.0,24802.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM2M1317893/?radius=25
2021,Mazda,CX-5,Touring,SUV,27998.0,22361.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM9M1441523/?radius=25
2021,Mazda,CX-5,Touring,SUV,25998.0,24650.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACMXM0305532/?radius=25
2020,Mazda,CX-5,Sport,SUV,23998.0,27964.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFABM9L0730336/?radius=25
2022,Mazda,CX-5,2.5 S Carbon Edition,SUV,28998.0,21687.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM9N1582271/?radius=25
2021,Mazda,CX-5,Touring,SUV,,17591.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM9M1374082/?radius=25
2021,Mazda,CX-5,Touring,SUV,25998.0,25136.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM8M1343129/?radius=25
2021,Mazda,CX-5,Sport,SUV,23998.0,28000.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFABM1M0400532/?radius=25
2021,Mazda,CX-5,Grand Touring,SUV,28998.0,21800.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM6M0470627/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,29998.0,21052.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM9P0193428/?radius=25
2020,Mazda,CX-5,Touring,SUV,25998.0,25391.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFBCM6L0796511/?radius=25
2022,Mazda,CX-5,2.5 S Carbon Edition,SUV,28998.0,21895.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM1N0572131/?radius=25
2021,Mazda,CX-5,Sport,SUV,22998.0,30289.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFABM2M0366844/?radius=25
2021,Mazda,CX-5,Grand Touring Reserve,SUV,29998.0,21225.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBAYXM0387578/?radius=25
2021,Mazda,CX-5,Touring,SUV,24900.0,27465.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM0M0357421/?radius=25
2021,Mazda,CX-5,Touring,SUV,25998.0,25512.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM1M0401825/?radius=25
2020,Mazda,CX-5,Touring,SUV,24998.0,27003.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2020/vin/JM3KFACM9L0788266/?radius=25
2021,Mazda,CX-5,Sport,SUV,25998.0,25656.0,0,1,Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBBM9M0335130/?radius=25
2023,Mazda,CX-5,2.5 S Carbon Edition,SUV,28998.0,22433.0,0,1,Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM1P0139086/?radius=25
2022,Mazda,CX-5,2.5 S Carbon Edition,SUV,27998.0,23256.0,0,1,Personal use only,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM4N1612678/?radius=25
